/home/funzin/projects/tsg/education/projects/self-driving/self-driving-car-simulator/drv/IMG/center_2019_09_21_20_22_10_583.jpg, /home/funzin/projects/tsg/education/projects/self-driving/self-driving-car-simulator/drv/IMG/left_2019_09_21_20_22_10_583.jpg, /home/funzin/projects/tsg/education/projects/self-driving/self-driving-car-simulator/drv/IMG/right_2019_09_21_20_22_10_583.jpg, 0, 0, 0, 7.853359E-05
/home/funzin/projects/tsg/education/projects/self-driving/self-driving-car-simulator/drv/IMG/center_2019_09_21_20_22_10_687.jpg, /home/funzin/projects/tsg/education/projects/self-driving/self-driving-car-simulator/drv/IMG/left_2019_09_21_20_22_10_687.jpg, /home/funzin/projects/tsg/education/projects/self-driving/self-driving-car-simulator/drv/IMG/right_2019_09_21_20_22_10_687.jpg, 0, 0, 0, 8.008863E-05
/home/funzin/projects/tsg/education/projects/self-driving/self-driving-car-simulator/drv/IMG/center_2019_09_21_20_22_10_793.jpg, /home/funzin/projects/tsg/education/projects/self-driving/self-driving-car-simulator/drv/IMG/left_2019_09_21_20_22_10_793.jpg, /home/funzin/projects/tsg/education/projects/self-driving/self-driving-car-simulator/drv/IMG/right_2019_09_21_20_22_10_793.jpg, 0, 0, 0, 7.815867E-05
/home/funzin/projects/tsg/education/projects/self-driving/self-driving-car-simulator/drv/IMG/center_2019_09_21_20_22_10_896.jpg, /home/funzin/projects/tsg/education/projects/self-driving/self-driving-car-simulator/drv/IMG/left_2019_09_21_20_22_10_896.jpg, /home/funzin/projects/tsg/education/projects/self-driving/self-driving-car-simulator/drv/IMG/right_2019_09_21_20_22_10_896.jpg, 0, 0, 0, 7.838166E-05
/home/funzin/projects/tsg/education/projects/self-driving/self-driving-car-simulator/drv/IMG/center_2019_09_21_20_22_11_002.jpg, /home/funzin/projects/tsg/education/projects/self-driving/self-driving-car-simulator/drv/IMG/left_2019_09_21_20_22_11_002.jpg, /home/funzin/projects/tsg/education/projects/self-driving/self-driving-car-simulator/drv/IMG/right_2019_09_21_20_22_11_002.jpg, 0, 0, 0, 8.20884E-05
/home/funzin/projects/tsg/education/projects/self-driving/self-driving-car-simulator/drv/IMG/center_2019_09_21_20_22_11_111.jpg, /home/funzin/projects/tsg/education/projects/self-driving/self-driving-car-simulator/drv/IMG/left_2019_09_21_20_22_11_111.jpg, /home/funzin/projects/tsg/education/projects/self-driving/self-driving-car-simulator/drv/IMG/right_2019_09_21_20_22_11_111.jpg, 0, 0, 0, 8.049029E-05
/home/funzin/projects/tsg/education/projects/self-driving/self-driving-car-simulator/drv/IMG/center_2019_09_21_20_22_11_212.jpg, /home/funzin/projects/tsg/education/projects/self-driving/self-driving-car-simulator/drv/IMG/left_2019_09_21_20_22_11_212.jpg, /home/funzin/projects/tsg/education/projects/self-driving/self-driving-car-simulator/drv/IMG/right_2019_09_21_20_22_11_212.jpg, 0, 0, 0, 7.818289E-05
/home/funzin/projects/tsg/education/projects/self-driving/self-driving-car-simulator/drv/IMG/center_2019_09_21_20_22_11_320.jpg, /home/funzin/projects/tsg/education/projects/self-driving/self-driving-car-simulator/drv/IMG/left_2019_09_21_20_22_11_320.jpg, /home/funzin/projects/tsg/education/projects/self-driving/self-driving-car-simulator/drv/IMG/right_2019_09_21_20_22_11_320.jpg, 0, 0, 0, 7.911256E-05
/home/funzin/projects/tsg/education/projects/self-driving/self-driving-car-simulator/drv/IMG/center_2019_09_21_20_22_11_432.jpg, /home/funzin/projects/tsg/education/projects/self-driving/self-driving-car-simulator/drv/IMG/left_2019_09_21_20_22_11_432.jpg, /home/funzin/projects/tsg/education/projects/self-driving/self-driving-car-simulator/drv/IMG/right_2019_09_21_20_22_11_432.jpg, 0, 0, 0, 7.832089E-05
/home/funzin/projects/tsg/education/projects/self-driving/self-driving-car-simulator/drv/IMG/center_2019_09_21_20_22_11_542.jpg, /home/funzin/projects/tsg/education/projects/self-driving/self-driving-car-simulator/drv/IMG/left_2019_09_21_20_22_11_542.jpg, /home/funzin/projects/tsg/education/projects/self-driving/self-driving-car-simulator/drv/IMG/right_2019_09_21_20_22_11_542.jpg, 0, 0, 0, 7.945873E-05
/home/funzin/projects/tsg/education/projects/self-driving/self-driving-car-simulator/drv/IMG/center_2019_09_21_20_22_11_650.jpg, /home/funzin/projects/tsg/education/projects/self-driving/self-driving-car-simulator/drv/IMG/left_2019_09_21_20_22_11_650.jpg, /home/funzin/projects/tsg/education/projects/self-driving/self-driving-car-simulator/drv/IMG/right_2019_09_21_20_22_11_650.jpg, 0, 0, 0, 7.821061E-05
/home/funzin/projects/tsg/education/projects/self-driving/self-driving-car-simulator/drv/IMG/center_2019_09_21_20_22_11_754.jpg, /home/funzin/projects/tsg/education/projects/self-driving/self-driving-car-simulator/drv/IMG/left_2019_09_21_20_22_11_754.jpg, /home/funzin/projects/tsg/education/projects/self-driving/self-driving-car-simulator/drv/IMG/right_2019_09_21_20_22_11_754.jpg, 0, 0, 0, 7.990867E-05
